wavelength_nm,intensity_counts
3.934747056860799717e+02,9.954545454545453254e+00
3.938376020497569243e+02,9.954545454545453254e+00
3.942004626812011452e+02,1.028787878787878718e+01
3.945632875604165974e+02,9.954545454545453254e+00
3.949260766674074148e+02,9.621212121212119328e+00
3.952888299821775036e+02,9.621212121212119328e+00
3.956515474847309974e+02,9.954545454545453254e+00
3.960142291550720302e+02,1.095454545454545148e+01
3.963768749732045080e+02,1.128787878787878540e+01
3.967394849191324511e+02,1.095454545454545325e+01
3.971020589728599930e+02,1.128787878787878718e+01
3.974645971143911538e+02,1.128787878787878540e+01
3.978270993237299535e+02,1.262121212121211933e+01
3.981895655808804122e+02,1.262121212121211933e+01
3.985519958658466066e+02,1.362121212121211933e+01
3.989143901586325001e+02,1.262121212121211933e+01
3.992767484392422830e+02,1.195454545454545148e+01
3.996390706876798049e+02,1.095454545454545325e+01
4.000013568839492564e+02,1.162121212121211933e+01
4.003636070080546574e+02,1.195454545454545325e+01
4.007258210399999712e+02,1.228787878787878540e+01
4.010879989597893314e+02,1.162121212121211933e+01
4.014501407474267012e+02,1.195454545454545325e+01
4.018122463829161575e+02,1.262121212121211933e+01
4.021743158462617771e+02,1.528787878787878540e+01
4.025363491174674664e+02,1.728787878787878540e+01
4.028983461765374159e+02,1.762121212121211755e+01
4.032603070034755888e+02,1.762121212121211755e+01
4.036222315782860619e+02,1.762121212121211755e+01
4.039841198809729121e+02,1.795454545454545325e+01
4.043459718915399890e+02,1.695454545454545325e+01
4.047077875899914829e+02,1.562121212121211933e+01
4.050695669563315278e+02,1.528787878787878540e+01
4.054313099705639729e+02,1.495454545454545325e+01
4.057930166126930089e+02,1.495454545454545325e+01
4.061546868627224853e+02,1.562121212121211933e+01
4.065163207006566495e+02,1.562121212121211933e+01
4.068779181064994077e+02,1.462121212121211933e+01
4.072394790602548937e+02,1.295454545454545325e+01
4.076010035419270707e+02,1.262121212121211933e+01
4.079624915315200155e+02,1.295454545454545325e+01
4.083239430090377482e+02,1.228787878787878718e+01
4.086853579544843456e+02,1.128787878787878540e+01
4.090467363478638276e+02,1.062121212121211933e+01
4.094080781691801576e+02,1.095454545454545325e+01
4.097693833984375260e+02,1.128787878787878540e+01
4.101306520156398392e+02,1.295454545454545325e+01
4.104918840007911740e+02,1.328787878787878718e+01
4.108530793338957210e+02,1.195454545454545148e+01
4.112142379949572728e+02,1.028787878787878718e+01
4.115753599639800200e+02,1.095454545454545325e+01
4.119364452209679257e+02,1.228787878787878540e+01
4.122974937459251237e+02,1.262121212121211933e+01
4.126585055188555771e+02,1.062121212121211933e+01
4.130194805197633627e+02,9.954545454545453254e+00
4.133804187286525575e+02,1.062121212121211933e+01
4.137413201255270110e+02,1.128787878787878540e+01
4.141021846903910273e+02,1.162121212121211933e+01
4.144630124032485128e+02,1.062121212121211933e+01
4.148238032441034875e+02,1.095454545454545325e+01
4.151845571929600283e+02,1.262121212121211933e+01
4.155452742298221551e+02,1.328787878787878718e+01
4.159059543346939449e+02,1.395454545454545325e+01
4.162665974875794177e+02,1.328787878787878540e+01
4.166272036684825366e+02,1.362121212121211933e+01
4.169877728574075491e+02,1.428787878787878540e+01
4.173483050343582477e+02,1.495454545454545325e+01
4.177088001793388230e+02,1.762121212121212110e+01
4.180692582723532382e+02,1.995454545454545325e+01
4.184296792934056839e+02,2.095454545454545325e+01
4.187900632225000095e+02,2.062121212121211755e+01
4.191504100396402919e+02,2.095454545454545325e+01
4.195107197248307216e+02,2.228787878787878540e+01
4.198709922580752050e+02,2.362121212121211755e+01
4.202312276193778189e+02,2.562121212121211755e+01
4.205914257887425265e+02,2.762121212121212110e+01
4.209515867461734615e+02,3.195454545454544970e+01
4.213117104716745871e+02,3.528787878787878185e+01
4.216717969452500938e+02,3.528787878787878185e+01
4.220318461469038311e+02,3.295454545454545325e+01
4.223918580566400465e+02,2.895454545454545325e+01
4.227518326544625893e+02,2.695454545454545325e+01
4.231117699203755365e+02,2.462121212121212110e+01
4.234716698343829648e+02,2.428787878787878540e+01
4.238315323764889513e+02,2.562121212121212110e+01
4.241913575266975158e+02,2.628787878787878540e+01
4.245511452650126785e+02,2.628787878787878896e+01
4.249108955714384024e+02,2.495454545454545325e+01
4.252706084259788781e+02,2.262121212121211755e+01
4.256302838086380689e+02,1.995454545454544970e+01
4.259899216994199946e+02,1.695454545454545325e+01
4.263495220783287891e+02,1.495454545454545325e+01
4.267090849253683018e+02,1.328787878787878718e+01
4.270686102205427801e+02,1.228787878787878540e+01
4.274280979438561303e+02,1.295454545454545148e+01
4.277875480753124862e+02,1.428787878787878540e+01
4.281469605949158677e+02,1.495454545454545325e+01
4.285063354826701811e+02,1.595454545454545325e+01
4.288656727185796740e+02,1.628787878787878540e+01
4.292249722826483094e+02,1.662121212121212110e+01
4.295842341548799936e+02,1.595454545454545325e+01
4.299434583152789742e+02,1.462121212121211933e+01
4.303026447438491005e+02,1.462121212121211933e+01
4.306617934205945630e+02,1.328787878787878540e+01
4.310209043255193251e+02,1.395454545454545325e+01
4.313799774386274635e+02,1.462121212121212110e+01
4.317390127399231119e+02,1.695454545454545325e+01
4.320980102094100062e+02,1.695454545454545325e+01
4.324569698270925073e+02,1.662121212121211755e+01
4.328158915729744649e+02,1.595454545454545148e+01
4.331747754270600126e+02,1.628787878787878540e+01
4.335336213693531136e+02,1.595454545454545148e+01
4.338924293798579583e+02,1.328787878787878540e+01
4.342511994385783396e+02,1.128787878787878540e+01
4.346099315255185616e+02,1.062121212121211933e+01
4.349686256206825306e+02,1.262121212121211933e+01
4.353272817040742666e+02,1.295454545454545325e+01
4.356858997556978466e+02,1.362121212121211933e+01
4.360444797555572336e+02,1.262121212121211933e+01
4.364030216836566751e+02,1.295454545454545325e+01
4.367615255199999638e+02,1.328787878787878718e+01
4.371199912445914038e+02,1.462121212121211933e+01
4.374784188374347309e+02,1.528787878787878718e+01
4.378368082785341358e+02,1.662121212121211755e+01
4.381951595478937520e+02,1.728787878787878540e+01
4.385534726255174860e+02,1.995454545454545325e+01
4.389117474914094714e+02,2.095454545454545325e+01
4.392699841255736146e+02,2.228787878787878540e+01
4.396281825080140493e+02,2.095454545454545325e+01
4.399863426187348523e+02,2.128787878787878540e+01
4.403444644377400436e+02,2.095454545454545325e+01
4.407025479450335297e+02,2.128787878787878540e+01
4.410605931206195578e+02,2.028787878787878540e+01
4.414185999445019206e+02,2.028787878787878540e+01
4.417765683966849792e+02,1.895454545454545325e+01
4.421344984571724694e+02,1.662121212121212110e+01
4.424923901059686386e+02,1.328787878787878540e+01
4.428502433230773931e+02,1.228787878787878540e+01
4.432080580885028667e+02,1.195454545454545325e+01
4.435658343822490792e+02,1.328787878787878540e+01
4.439235721843200508e+02,1.395454545454545325e+01
4.442812714747197447e+02,1.495454545454545325e+01
4.446389322334523513e+02,1.762121212121212110e+01
4.449965544405217770e+02,1.828787878787878540e+01
4.453541380759321555e+02,1.862121212121211755e+01
4.457116831196875069e+02,1.695454545454545325e+01
4.460691895517918510e+02,1.828787878787878540e+01
4.464266573522492081e+02,1.895454545454545325e+01
4.467840865010637117e+02,1.895454545454545325e+01
4.471414769782392682e+02,1.962121212121212110e+01
4.474988287637800113e+02,1.962121212121211755e+01
4.478561418376899610e+02,1.962121212121211755e+01
4.482134161799731373e+02,1.862121212121212110e+01
4.485706517706336172e+02,1.795454545454545325e+01
4.489278485896753637e+02,1.762121212121212110e+01
4.492850066171025105e+02,1.728787878787878540e+01
4.496421258329190778e+02,1.928787878787878540e+01
4.499992062171290286e+02,2.028787878787878540e+01
4.503562477497365535e+02,1.962121212121212110e+01
4.507132504107454452e+02,1.928787878787878540e+01
4.510702141801599510e+02,1.828787878787878540e+01
4.514271390379841478e+02,1.828787878787878540e+01
4.517840249642219419e+02,1.795454545454545325e+01
4.521408719388774102e+02,1.962121212121211755e+01
4.524976799419545159e+02,1.995454545454544970e+01
4.528544489534575064e+02,2.028787878787878540e+01
4.532111789533902311e+02,1.928787878787878540e+01
4.535678699217568237e+02,1.995454545454545325e+01
4.539245218385613043e+02,1.828787878787878540e+01
4.542811346838076361e+02,1.628787878787878540e+01
4.546377084374999527e+02,1.362121212121211933e+01
4.549942430796423309e+02,1.228787878787878540e+01
4.553507385902387341e+02,1.228787878787878718e+01
4.557071949492931822e+02,1.195454545454545325e+01
4.560636121368097520e+02,1.128787878787878540e+01
4.564199901327925204e+02,9.954545454545453254e+00
4.567763289172454506e+02,9.287878787878785403e+00
4.571326284701726195e+02,1.028787878787878718e+01
4.574888887715781038e+02,1.228787878787878540e+01
4.578451098014658669e+02,1.628787878787878540e+01
4.582012915398399855e+02,2.028787878787878540e+01
4.585574339667045365e+02,2.395454545454545325e+01
4.589135370620634831e+02,2.828787878787878540e+01
4.592696008059209589e+02,3.228787878787878896e+01
4.596256251782810409e+02,3.828787878787878185e+01
4.599816101591474649e+02,4.395454545454544615e+01
4.603375557285246487e+02,4.728787878787878185e+01
4.606934618664164418e+02,4.628787878787878185e+01
4.610493285528268643e+02,4.262121212121211755e+01
4.614051557677601068e+02,3.995454545454545325e+01
4.617609434912200186e+02,3.895454545454545325e+01
4.621166917032107335e+02,3.695454545454545325e+01
4.624724003837363284e+02,3.228787878787878896e+01
4.628280695128007665e+02,2.595454545454544970e+01
4.631836990704081813e+02,2.162121212121211755e+01
4.635392890365624794e+02,1.828787878787878540e+01
4.638948393912678512e+02,1.528787878787878718e+01
4.642503501145282030e+02,1.262121212121212110e+01
4.646058211863476686e+02,1.262121212121211933e+01
4.649612525867302679e+02,1.662121212121211755e+01
4.653166442956800211e+02,1.962121212121211755e+01
4.656719962932008912e+02,2.562121212121211755e+01
4.660273085592971256e+02,3.262121212121211755e+01
4.663825810739725739e+02,4.262121212121211755e+01
4.667378138172314266e+02,4.762121212121211755e+01
4.670930067690774763e+02,4.962121212121211755e+01
4.674481599095150273e+02,4.662121212121212466e+01
4.678032732185479858e+02,4.162121212121211755e+01
4.681583466761804857e+02,3.495454545454545325e+01
4.685133802624164900e+02,2.928787878787878896e+01
4.688683739572599620e+02,2.428787878787878540e+01
4.692233277407151490e+02,2.028787878787878540e+01
4.695782415927859006e+02,1.795454545454545325e+01
4.699331154934764072e+02,1.662121212121211755e+01
4.702879494227905752e+02,1.462121212121211933e+01
4.706427433607325383e+02,1.295454545454545148e+01
4.709974972873062029e+02,1.195454545454545148e+01
4.713522111825158163e+02,1.228787878787878540e+01
4.717068850263652848e+02,1.228787878787878540e+01
4.720615187988586285e+02,1.428787878787878540e+01
4.724161124800000380e+02,1.662121212121211755e+01
4.727706660497933626e+02,1.895454545454544970e+01
4.731251794882427362e+02,1.995454545454545325e+01
4.734796527753521787e+02,1.962121212121211755e+01
4.738340858911258238e+02,1.762121212121211755e+01
4.741884788155675210e+02,1.628787878787878540e+01
4.745428315286814041e+02,1.495454545454545325e+01
4.748971440104716066e+02,1.395454545454545325e+01
4.752514162409420919e+02,1.195454545454545325e+01
4.756056482000968799e+02,1.028787878787878540e+01
4.759598398679399907e+02,1.062121212121211933e+01
4.763139912244755578e+02,1.195454545454545325e+01
4.766681022497074878e+02,1.295454545454545325e+01
4.770221729236399710e+02,1.362121212121211933e+01
4.773762032262769708e+02,1.362121212121211933e+01
4.777301931376225070e+02,1.395454545454545325e+01
4.780841426376805998e+02,1.395454545454545325e+01
4.784380517064554397e+02,1.462121212121211933e+01
4.787919203239508761e+02,1.495454545454545325e+01
4.791457484701710428e+02,1.562121212121211933e+01
4.794995361251200165e+02,1.695454545454545325e+01
4.798532832688017038e+02,2.028787878787878540e+01
4.802069898812202950e+02,2.295454545454545325e+01
4.805606559423798103e+02,2.395454545454545325e+01
4.809142814322841559e+02,2.462121212121211755e+01
4.812678663309375224e+02,2.528787878787878540e+01
4.816214106183438162e+02,2.528787878787878540e+01
4.819749142745072277e+02,2.495454545454545325e+01
4.823283772794317201e+02,2.662121212121211755e+01
4.826817996131213135e+02,2.962121212121212110e+01
4.830351812555800279e+02,3.228787878787878185e+01
4.833885221868119402e+02,3.495454545454545325e+01
4.837418223868211271e+02,3.895454545454545325e+01
4.840950818356115519e+02,4.328787878787878185e+01
4.844483005131873483e+02,4.262121212121211755e+01
4.848014783995525363e+02,3.895454545454544615e+01
4.851546154747110222e+02,3.362121212121211755e+01
4.855077117186670534e+02,3.062121212121212110e+01
4.858607671114244795e+02,2.695454545454545325e+01
4.862137816329874340e+02,2.395454545454545325e+01
4.865667552633599939e+02,2.328787878787878540e+01
4.869196879825461792e+02,2.462121212121212110e+01
4.872725797705498962e+02,2.928787878787878540e+01
4.876254306073753924e+02,3.062121212121211755e+01
4.879782404730265739e+02,3.395454545454545325e+01
4.883310093475075178e+02,3.362121212121211755e+01
4.886837372108222439e+02,3.228787878787878185e+01
4.890364240429748293e+02,2.795454545454545325e+01
4.893890698239692938e+02,2.295454545454545325e+01
4.897416745338096575e+02,1.928787878787878540e+01
4.900942381524999973e+02,1.828787878787878540e+01
4.904467606600443901e+02,1.828787878787878540e+01
4.907992420364467421e+02,2.128787878787878540e+01
4.911516822617111870e+02,2.462121212121211755e+01
4.915040813158417450e+02,2.728787878787878540e+01
4.918564391788425496e+02,2.928787878787878540e+01
4.922087558307174504e+02,2.862121212121211755e+01
4.925610312514705811e+02,2.828787878787878540e+01
4.929132654211060753e+02,2.395454545454545325e+01
4.932654583196278395e+02,1.962121212121211755e+01
4.936176099270400073e+02,1.628787878787878540e+01
4.939697202233465418e+02,1.495454545454545325e+01
4.943217891885515201e+02,1.362121212121211933e+01
4.946738168026589619e+02,1.095454545454545148e+01
4.950258030456729443e+02,9.621212121212119328e+00
4.953777478975974873e+02,1.028787878787878718e+01
4.957296513384366676e+02,1.295454545454545325e+01
4.960815133481944486e+02,1.562121212121211933e+01
4.964333339068749069e+02,1.795454545454545325e+01
4.967851129944820627e+02,1.995454545454545325e+01
4.971368505910199929e+02,2.162121212121211755e+01
4.974885466764927742e+02,2.228787878787878540e+01
4.978402012309043130e+02,2.228787878787878540e+01
4.981918142342587430e+02,2.128787878787878540e+01
4.985433856665601411e+02,1.962121212121212110e+01
4.988949155078125273e+02,1.762121212121211755e+01
4.992464037380198647e+02,1.562121212121211933e+01
4.995978503371862303e+02,1.362121212121211933e+01
4.999492552853157008e+02,1.195454545454545148e+01
5.003006185624122395e+02,1.028787878787878540e+01
5.006519401484800369e+02,9.954545454545453254e+00
5.010032200235229425e+02,9.621212121212119328e+00
5.013544581675451468e+02,9.621212121212119328e+00
5.017056545605506130e+02,8.621212121212119328e+00
5.020568091825433612e+02,8.287878787878785403e+00
5.024079220135275818e+02,8.954545454545453254e+00
5.027589930335069539e+02,1.162121212121211933e+01
5.031100222224859522e+02,1.362121212121211933e+01
5.034610095604684261e+02,1.628787878787878540e+01
5.038119550274584526e+02,1.862121212121211755e+01
5.041628586034599948e+02,1.995454545454545325e+01
5.045137202684771296e+02,1.962121212121211755e+01
5.048645400025139338e+02,1.962121212121211755e+01
5.052153177855744275e+02,1.895454545454545325e+01
5.055660535976626306e+02,1.728787878787878540e+01
5.059167474187825064e+02,1.395454545454545325e+01
5.062673992289381886e+02,1.162121212121211933e+01
5.066180090081337539e+02,1.062121212121211933e+01
5.069685767363732793e+02,1.095454545454545325e+01
5.073191023936606712e+02,1.195454545454545325e+01
5.076695859600000063e+02,1.362121212121211933e+01
5.080200274153953046e+02,1.428787878787878540e+01
5.083704267398507568e+02,1.595454545454545325e+01
5.087207839133702123e+02,1.562121212121211933e+01
5.090710989159578048e+02,1.395454545454545325e+01
5.094213717276175544e+02,1.162121212121211933e+01
5.097716023283533673e+02,1.028787878787878540e+01
5.101217906981695478e+02,1.062121212121211933e+01
5.104719368170700022e+02,1.062121212121211933e+01
5.108220406650588643e+02,1.062121212121211933e+01
5.111721022221399835e+02,9.954545454545453254e+00
5.115221214683176072e+02,9.954545454545453254e+00
5.118720983835955280e+02,9.954545454545453254e+00
5.122220329479780503e+02,1.195454545454545325e+01
5.125719251414690234e+02,1.262121212121211933e+01
5.129217749440725811e+02,1.362121212121212110e+01
5.132715823357925728e+02,1.162121212121211933e+01
5.136213472966333029e+02,1.062121212121211933e+01
5.139710698065988481e+02,8.954545454545453254e+00
5.143207498456929443e+02,9.287878787878787179e+00
5.146703873939200093e+02,9.954545454545453254e+00
5.150199824312837791e+02,1.162121212121211933e+01
5.153695349377883304e+02,1.062121212121212110e+01
5.157190448934378537e+02,8.954545454545453254e+00
5.160685122782361987e+02,7.621212121212119328e+00
5.164179370721874420e+02,9.287878787878785403e+00
5.167673192552958881e+02,1.062121212121211933e+01
5.171166588075651589e+02,1.128787878787878540e+01
5.174659557089996724e+02,1.128787878787878540e+01
5.178152099396032781e+02,1.362121212121211933e+01
5.181644214793799392e+02,1.595454545454545325e+01
5.185135903083339599e+02,1.828787878787878540e+01
5.188627164064690760e+02,1.762121212121211755e+01
5.192117997537895917e+02,1.695454545454545325e+01
5.195608403302993565e+02,1.562121212121211933e+01
5.199098381160025610e+02,1.695454545454545325e+01
5.202587930909030547e+02,1.528787878787878540e+01
5.206077052350049144e+02,1.428787878787878540e+01
5.209565745283124443e+02,1.128787878787878540e+01
5.213054009508293802e+02,1.095454545454545325e+01
5.216541844825600265e+02,9.621212121212119328e+00
5.220029251035081188e+02,8.287878787878787179e+00
5.223516227936779615e+02,6.954545454545453254e+00
5.227002775330734039e+02,6.287878787878786291e+00
5.230488893016986367e+02,6.954545454545453254e+00
5.233974580795575093e+02,7.621212121212120216e+00
5.237459838466543260e+02,7.954545454545453254e+00
5.240944665829928226e+02,8.287878787878787179e+00
5.244429062685771896e+02,9.954545454545453254e+00
5.247913028834116176e+02,1.262121212121211933e+01
5.251396564074999560e+02,1.462121212121211933e+01
5.254879668208463954e+02,1.662121212121212110e+01
5.258362341034547853e+02,1.928787878787878540e+01
5.261844582353292026e+02,2.062121212121212110e+01
5.265326391964738377e+02,2.095454545454545325e+01
5.268807769668925403e+02,1.862121212121211755e+01
5.272288715265895007e+02,1.795454545454545325e+01
5.275769228555686823e+02,1.795454545454545325e+01
5.279249309338340481e+02,1.962121212121211755e+01
5.282728957413899025e+02,2.095454545454545325e+01
5.286208172582399811e+02,2.295454545454545325e+01
5.289686954643885883e+02,2.462121212121212110e+01
5.293165303398395736e+02,2.695454545454545325e+01
5.296643218645970137e+02,2.462121212121211755e+01
5.300120700186649856e+02,2.228787878787878540e+01
5.303597747820475661e+02,1.728787878787878540e+01
5.307074361347487184e+02,1.562121212121211933e+01
5.310550540567725193e+02,1.495454545454545148e+01
5.314026285281228184e+02,1.562121212121211933e+01
5.317501595288040335e+02,1.595454545454545325e+01
5.320976470388200141e+02,1.528787878787878540e+01
5.324450910381747235e+02,1.628787878787878540e+01
5.327924915068722385e+02,1.628787878787878540e+01
5.331398484249167495e+02,1.562121212121211933e+01
5.334871617723122199e+02,1.528787878787878718e+01
5.338344315290624991e+02,1.695454545454545325e+01
5.341816576751718912e+02,1.862121212121211755e+01
5.345288401906442459e+02,1.695454545454545325e+01
5.348759790554836400e+02,1.462121212121212110e+01
5.352230742496942639e+02,1.395454545454545325e+01
5.355701257532799673e+02,1.495454545454545325e+01
5.359171335462448269e+02,1.562121212121211933e+01
5.362640976085931470e+02,1.728787878787878540e+01
5.366110179203285497e+02,1.762121212121212110e+01
5.369578944614554530e+02,1.762121212121211755e+01
5.373047272119775926e+02,1.562121212121211933e+01
5.376515161518990453e+02,1.395454545454545325e+01
5.379982612612240018e+02,1.295454545454545325e+01
5.383449625199564252e+02,1.295454545454545325e+01
5.386916199081003924e+02,1.328787878787878718e+01
5.390382334056599802e+02,1.362121212121212110e+01
5.393848029926391519e+02,1.195454545454545325e+01
5.397313286490419841e+02,1.128787878787878540e+01
5.400778103548724403e+02,1.062121212121211933e+01
5.404242480901345971e+02,1.195454545454545325e+01
5.407706418348325315e+02,1.328787878787878540e+01
5.411169915689703203e+02,1.695454545454545325e+01
5.414632972725518130e+02,1.928787878787878540e+01
5.418095589255813138e+02,2.328787878787878540e+01
5.421557765080626723e+02,2.462121212121212110e+01
5.425019499999999653e+02,2.495454545454545325e+01
5.428480793813973833e+02,2.162121212121211755e+01
5.431941646322586621e+02,1.928787878787878540e+01
5.435402057325881060e+02,1.728787878787878540e+01
5.438862026623897918e+02,1.728787878787878540e+01
5.442321554016674554e+02,1.695454545454545325e+01
5.445780639304254009e+02,1.728787878787878540e+01
5.449239282286677053e+02,1.628787878787878540e+01
5.452697482763981043e+02,1.495454545454545148e+01
5.456155240536207884e+02,1.362121212121211933e+01
5.459612555403399483e+02,1.262121212121211933e+01
5.463069427165595471e+02,1.062121212121211933e+01
5.466525855622834342e+02,8.621212121212119328e+00
5.469981840575160277e+02,7.621212121212120216e+00
5.473437381822610632e+02,8.954545454545453254e+00
5.476892479165226177e+02,1.095454545454545325e+01
5.480347132403047681e+02,1.195454545454545325e+01
5.483801341336114774e+02,1.128787878787878540e+01
5.487255105764469363e+02,9.954545454545453254e+00
5.490708425488149942e+02,9.621212121212119328e+00
5.494161300307199554e+02,8.954545454545453254e+00
5.497613730021657830e+02,8.621212121212119328e+00
5.501065714431562128e+02,8.287878787878785403e+00
5.504517253336957765e+02,8.287878787878785403e+00
5.507968346537880961e+02,7.954545454545453254e+00
5.511418993834374760e+02,7.287878787878786291e+00
5.514869195026478792e+02,7.287878787878786291e+00
5.518318949914232689e+02,7.621212121212120216e+00
5.521768258297677221e+02,8.287878787878785403e+00
5.525217119976853155e+02,8.621212121212119328e+00
5.528665534751798987e+02,8.954545454545453254e+00
5.532113502422558895e+02,9.287878787878787179e+00
5.535561022789170238e+02,8.954545454545453254e+00
5.539008095651674921e+02,8.954545454545453254e+00
5.542454720810113713e+02,7.954545454545452365e+00
5.545900898064525109e+02,8.621212121212119328e+00
5.549346627214951013e+02,8.621212121212119328e+00
5.552791908061431059e+02,8.621212121212119328e+00
5.556236740404004877e+02,7.954545454545453254e+00
5.559681124042714373e+02,7.954545454545453254e+00
5.563125058777599179e+02,7.954545454545452365e+00
5.566568544408701200e+02,8.287878787878785403e+00
5.570011580736058932e+02,9.287878787878785403e+00
5.573454167559714278e+02,9.954545454545453254e+00
5.576896304679705736e+02,9.621212121212119328e+00
5.580337991896075209e+02,8.621212121212119328e+00
5.583779229008862330e+02,8.954545454545453254e+00
5.587220015818109005e+02,9.954545454545453254e+00
5.590660352123853727e+02,9.954545454545451477e+00
5.594100237726137266e+02,9.287878787878785403e+00
5.597539672425000390e+02,7.954545454545453254e+00
5.600978656020482731e+02,7.954545454545453254e+00
5.604417188312627331e+02,8.621212121212119328e+00
5.607855269101471549e+02,8.621212121212119328e+00
5.611292898187057290e+02,7.954545454545452365e+00
5.614730075369424185e+02,5.621212121212119328e+00
5.618166800448615277e+02,4.287878787878786291e+00
5.621603073224666787e+02,3.954545454545453254e+00
5.625038893497620620e+02,4.954545454545453254e+00
5.628474261067519819e+02,6.621212121212120216e+00
5.631909175734400606e+02,6.954545454545453254e+00
5.635343637298304884e+02,6.621212121212120216e+00
5.638777645559274561e+02,6.287878787878786291e+00
5.642211200317349267e+02,6.621212121212119328e+00
5.645644301372568634e+02,6.287878787878786291e+00
5.649076948524975705e+02,6.621212121212120216e+00
5.652509141574606701e+02,6.954545454545453254e+00
5.655940880321504665e+02,9.954545454545453254e+00
5.659372164565708090e+02,1.162121212121211933e+01
5.662802994107261156e+02,1.295454545454545325e+01
5.666233368746200085e+02,1.162121212121211933e+01
5.669663288282566782e+02,1.162121212121211933e+01
5.673092752516403152e+02,1.095454545454545325e+01
5.676521761247747691e+02,1.228787878787878540e+01
5.679950314276641166e+02,1.262121212121211933e+01
5.683378411403125483e+02,1.295454545454545325e+01
5.686806052427239138e+02,1.162121212121211933e+01
5.690233237149022898e+02,1.028787878787878718e+01
5.693659965368516396e+02,9.621212121212119328e+00
5.697086236885763810e+02,9.621212121212119328e+00
5.700512051500800226e+02,9.954545454545453254e+00
5.703937409013668685e+02,9.621212121212119328e+00
5.707362309224411092e+02,9.621212121212119328e+00
5.710786751933064807e+02,9.954545454545453254e+00
5.714210736939672870e+02,1.028787878787878718e+01
5.717634264044274914e+02,1.028787878787878540e+01
5.721057333046910571e+02,1.062121212121211933e+01
5.724479943747620609e+02,1.095454545454545325e+01
5.727902095946444661e+02,1.128787878787878540e+01
5.731323789443424630e+02,9.621212121212119328e+00
5.734745024038600150e+02,8.621212121212119328e+00
5.738165799532010851e+02,8.621212121212119328e+00
5.741586115723698640e+02,9.287878787878787179e+00
5.745005972413704285e+02,9.621212121212119328e+00
5.748425369402065144e+02,9.287878787878785403e+00
5.751844306488825396e+02,9.287878787878787179e+00
5.755262783474022399e+02,9.954545454545453254e+00
5.758680800157699196e+02,1.028787878787878540e+01
5.762098356339893144e+02,1.028787878787878718e+01
5.765515451820647286e+02,9.621212121212119328e+00
5.768932086400001253e+02,8.954545454545453254e+00
5.772348259877994678e+02,8.954545454545453254e+00
5.775763972054667192e+02,8.954545454545453254e+00
5.779179222730061838e+02,8.621212121212119328e+00
5.782594011704217110e+02,8.287878787878785403e+00
5.786008338777174913e+02,7.287878787878786291e+00
5.789422203748973743e+02,6.287878787878786291e+00
5.792835606419656642e+02,4.954545454545453254e+00
5.796248546589260968e+02,4.287878787878786291e+00
5.799661024057828627e+02,5.621212121212120216e+00
5.803073038625400386e+02,6.287878787878786291e+00
5.806484590092015878e+02,6.621212121212120216e+00
5.809895678257714735e+02,5.954545454545452365e+00
5.813306302922539999e+02,6.287878787878786291e+00
5.816716463886530164e+02,7.954545454545453254e+00
5.820126160949724863e+02,8.287878787878787179e+00
5.823535393912166001e+02,7.621212121212119328e+00
5.826944162573894346e+02,6.287878787878786291e+00
5.830352466734948393e+02,6.954545454545453254e+00
5.833760306195371186e+02,7.287878787878786291e+00
5.837167680755200081e+02,7.954545454545453254e+00
5.840574590214476984e+02,7.621212121212120216e+00
5.843981034373242665e+02,8.954545454545453254e+00
5.847387013031537890e+02,8.621212121212119328e+00
5.850792525989401156e+02,7.287878787878786291e+00
5.854197573046875505e+02,5.621212121212119328e+00
5.857602154003998294e+02,5.621212121212119328e+00
5.861006268660812566e+02,6.287878787878786291e+00
5.864409916817357953e+02,6.287878787878786291e+00
5.867813098273672949e+02,5.621212121212120216e+00
5.871215812829800598e+02,5.621212121212119328e+00
5.874618060285780530e+02,5.621212121212119328e+00
5.878019840441651240e+02,6.621212121212120216e+00
5.881421153097455772e+02,8.621212121212119328e+00
5.884821998053233756e+02,1.162121212121211933e+01
5.888222375109024824e+02,1.462121212121211933e+01
5.891622284064869746e+02,1.628787878787878540e+01
5.895021724720810425e+02,1.828787878787878540e+01
5.898420696876885359e+02,1.828787878787878540e+01
5.901819200333135313e+02,1.762121212121211755e+01
5.905217234889601059e+02,1.562121212121211933e+01
5.908614800346322227e+02,1.362121212121211933e+01
5.912011896503339585e+02,1.162121212121211933e+01
5.915408523160692766e+02,9.287878787878785403e+00
5.918804680118425949e+02,8.954545454545453254e+00
5.922200367176574218e+02,8.621212121212119328e+00
5.925595584135182889e+02,9.287878787878787179e+00
5.928990330794288184e+02,9.954545454545453254e+00
5.932384606953933144e+02,9.954545454545453254e+00
5.935778412414157401e+02,8.954545454545453254e+00
5.939171746975000588e+02,7.954545454545453254e+00
5.942564610436503472e+02,7.621212121212119328e+00
5.945957002598707959e+02,7.621212121212119328e+00
5.949348923261651407e+02,6.954545454545452365e+00
5.952740372225376859e+02,7.287878787878786291e+00
5.956131349289923946e+02,7.287878787878786291e+00
5.959521854255333437e+02,7.287878787878786291e+00
5.962911886921646101e+02,7.954545454545452365e+00
5.966301447088901568e+02,9.287878787878785403e+00
5.969690534557138335e+02,1.028787878787878540e+01
5.973079149126400580e+02,1.095454545454545325e+01
5.976467290596725661e+02,1.195454545454545325e+01
